s_ID,cluster,gender,Gender_male,Gender_female,province,Prov_EC,Prov_FS,Prov_GP,Prov_KZN,Prov_LP,Prov_MP,Prov_NW,Prov_NC,Prov_WC,education,educ,Age,industry,Exiters,Industry_mixed,Industry_livestock,Industry_fieldcrops,Industry_horticulture,Industry_forest,turnover,exp,Exiting,Exit_Retire,Exit_Danger,Exit_Finance,gens,loans_prod_dum,loans_lt_dum,loans_st_dum,loans_informal_dum,loans_none_dum,threat_drought_flood,threat_avail_relief,threat_drought_flood_rescale,threat_avail_relief_rescale,goal_lt_estrat_sell,goal_lt_estrat_crime,goal_lt_estrat_money,goal_lt_estrat_sell_rescale,goal_lt_estrat_crime_rescale,goal_lt_estrat_money_rescale,goal_fc,goal_hort,goal_past,goal_nv,goal_ls_int,goal_ls_ext,goal_emp,goal_ent_num,goal_water,goal_proc,goal_lt_prod_down,goal_lt_estrat_sub,goal_st_estrat_sub,adj_size_int_arp,adj_size_ext_ar,adj_num_int_ls,adj_num_ext_ls,adj_num_emp,adj_num_branches,adj_water_store,adj_water_underg,adj_water_run,adj_direct_cost,adj_invest_cost,adj_turnover,adj_interest_rate,const_fin_chal,const_serv_borrow,threat_dep_labour,threat_law_labour,threat_law_tenure,threat_min_wage,threat_land_ref,threat_pred,threat_law_pred,threat_law_enviro,threat_ls_theft,threat_market_access,threat_input_cost,threat_comm_price_down,threat_farm_att,threat_clim_chnge
10435289541,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Secondary & Primary & Matric,1,58,Mixed,0,1,0,0,0,0,10000000,40,0,3,3,3,2,1,1,0,0,0,8,1,4,1,Undecided,Undecided,Undecided,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,4,4,3,5,1,1,1,1,4,5,5,4,4
10435281663,3,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Secondary & Primary & Matric,1,37,Mixed,1,1,0,0,0,0,100000000,23,1,3,3,4,N/A,1,1,1,0,0,7,10,4,5,Undecided,Undecided,Agree,0,0,-1,0,0,0,0,1,0,-1,0,0,0,1,0,0,0,0,1,0,-1,-1,0,1,0,1,1,0,0,3,2,4,3,3,1,5,1,1,2,3,3,4,3,4,3
10435182175,4,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,48,Horticulture,0,0,0,0,1,0,100000000,23,0,2,2,2,4,0,1,1,0,0,8,1,4,1,Disagree,Disagree,Disagree,1,1,1,0,1,0,0,0,0,-1,1,1,1,2,1,2,1,0,0,0,0,0,1,1,0,1,1,1,-1,5,4,5,5,5,5,4,1,1,4,2,5,5,5,3,5
10435175513,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,40,Horticulture,0,0,0,0,1,0,100000000,23,0,1,2,3,N/A,1,1,1,0,0,9,9,5,5,Strongly disagree,Disagree,Undecided,2,1,0,0,0,0,0,0,0,-1,-1,0,0,1,2,2,0,0,0,0,-1,0,0,1,0,1,1,0,0,2,2,4,4,3,2,5,1,1,3,1,3,4,3,4,3
10435163489,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,56,Mixed,0,1,0,0,0,0,200000000,23,0,2,2,2,2,1,1,1,0,0,7,7,4,4,Disagree,Disagree,Disagree,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,2,4,4,5,5,2,3,3,5,5,3,3,4,4,4,3
10435157414,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,63,Mixed,0,1,0,0,0,0,10000000,40,0,1,1,2,2,0,1,1,0,0,8,3,4,2,Strongly disagree,Strongly disagree,Disagree,2,2,1,1,1,0,0,0,0,1,1,1,1,2,2,2,1,0,0,0,1,0,0,1,0,1,0,1,0,4,1,4,4,5,4,3,1,1,2,1,4,4,4,5,3
10435152132,2,Male,1,0,Northern Cape,0,0,0,0,0,0,0,1,0,Secondary & Primary & Matric,1,71,Mixed,0,1,0,0,0,0,1000000,23,0,3,2,3,2,0,0,1,0,0,10,10,5,5,Undecided,Disagree,Undecided,0,1,0,0,1,0,0,-1,1,0,0,0,0,2,2,2,0,0,1,1,1,0,0,0,0,1,0,1,0,3,3,5,5,3,3,5,5,5,3,1,1,5,2,5,5
10434301669,3,Male,1,0,Northern Cape,0,0,0,0,0,0,0,1,0,Undergrad,2,56,Livestock,1,0,1,0,0,0,200000000,40,1,3,2,4,1,0,0,1,0,0,10,10,5,5,Undecided,Disagree,Agree,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,2,2,0,-1,-1,0,0,0,0,-1,-1,1,0,-1,-1,5,3,5,5,4,4,5,5,5,3,5,4,5,5,5,5
10434283040,4,Male,1,0,Eastern Cape,1,0,0,0,0,0,0,0,0,Undergrad,2,58,Livestock,0,0,1,0,0,0,5000000,40,0,2,3,2,N/A,0,1,1,0,0,9,6,5,3,Disagree,Undecided,Disagree,1,0,1,0,0,0,0,0,0,-1,0,1,0,0,1,1,0,0,0,0,-1,0,0,0,0,1,1,0,0,4,4,5,5,5,5,5,5,3,3,3,3,4,3,4,5
10434111518,4,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,54,Mixed,0,1,0,0,0,0,2.5e+07,23,0,1,1,1,4,1,1,1,0,0,9,5,5,3,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,1,0,1,0,0,1,-1,0,1,0,2,2,2,0,0,0,0,-1,0,1,1,0,0,0,-1,-1,3,3,3,4,5,4,5,3,1,1,3,3,5,5,3,5
10434093088,3,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,68,Horticulture,1,0,0,0,1,0,2500000,40,1,4,4,4,6,0,0,1,0,0,9,2,5,1,Agree,Agree,Agree,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,4,4,5,1,1,4,1,4,4,5,5,4
10434076926,3,Male,1,0,Northern Cape,0,0,0,0,0,0,0,1,0,Postgrad,3,42,Livestock,1,0,1,0,0,0,1000000,10.5,1,2,2,4,3,0,1,0,0,0,10,9,5,5,Disagree,Disagree,Agree,1,1,-1,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,1,-1,5,4,2,4,3,2,5,5,5,4,4,2,4,2,5,5
10434051876,4,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,23,Mixed,0,1,0,0,0,0,10000000,3,0,1,3,3,3,1,0,1,0,0,10,2,5,1,Strongly disagree,Undecided,Undecided,2,0,0,0,-1,1,-1,1,1,-1,0,0,1,2,2,2,0,0,1,1,0,1,0,0,0,1,0,1,1,3,2,4,2,3,3,3,2,3,1,4,2,4,5,2,2
10434020403,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Secondary & Primary & Matric,1,30,Mixed,0,1,0,0,0,0,5000000,10.5,0,1,1,1,3,1,0,1,0,0,10,2,5,1,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,-1,0,1,0,-1,0,0,0,1,0,2,2,2,1,0,1,0,0,0,0,0,0,1,0,1,0,3,1,3,2,2,1,5,3,1,2,3,1,4,5,5,1
10433943804,1,Male,1,0,Eastern Cape,1,0,0,0,0,0,0,0,0,Undergrad,2,58,Mixed,0,1,0,0,0,0,1000000,23,0,2,2,2,3,0,0,0,0,1,6,6,3,3,Disagree,Disagree,Disagree,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,-1,4,2,3,3,2,3,4,4,1,1,3,3,3,3,3,3
10433929579,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,55,Mixed,0,1,0,0,0,0,10000000,40,0,1,1,1,N/A,0,0,0,0,1,5,5,3,3,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,0,0,0,1,1,1,0,1,1,0,2,2,2,0,0,-1,-1,0,0,0,1,0,-1,0,1,0,3,1,3,4,5,4,4,4,4,1,5,1,3,3,1,1
10433916674,1,Female,0,1,Eastern Cape,1,0,0,0,0,0,0,0,0,Undergrad,2,54,Horticulture,1,0,0,0,1,0,5000000,23,1,4,2,2,1,0,1,0,0,0,2,1,1,1,Agree,Disagree,Disagree,-1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,-1,4,3,4,1,1,1,1,1,1,1,1,3,5,3,1,1
10433904782,1,Male,1,0,Eastern Cape,1,0,0,0,0,0,0,0,0,Postgrad,3,53,Horticulture,0,0,0,0,1,0,100000000,23,0,2,2,1,1,0,0,1,0,0,2,1,1,1,Disagree,Disagree,Strongly disagree,1,1,2,0,1,0,-1,0,0,1,1,1,1,1,2,2,1,-1,0,0,1,1,0,0,0,1,1,1,0,1,1,4,2,2,1,1,1,1,3,2,1,2,3,2,2
10433890953,4,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,59,Mixed,1,1,0,0,0,0,5000000,40,1,1,4,1,2,0,0,1,0,0,10,2,5,1,Strongly disagree,Agree,Strongly disagree,2,-1,2,1,1,0,-1,0,0,1,1,1,1,2,2,2,1,0,0,0,1,1,0,1,-1,1,1,-1,-1,4,3,5,4,5,5,5,3,3,3,1,4,5,5,3,4
10433649291,4,Male,1,0,Eastern Cape,1,0,0,0,0,0,0,0,0,Undergrad,2,22,Livestock,0,0,1,0,0,0,2.5e+07,23,0,1,1,1,1,0,1,1,1,0,9,7,5,4,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,0,1,0,0,0,0,1,1,1,1,2,2,2,0,0,0,0,1,1,1,1,0,1,1,1,-1,5,4,2,3,4,5,5,5,5,5,5,5,5,5,5,4
10433626459,4,Male,1,0,North West,0,0,0,0,0,0,1,0,0,Undergrad,2,28,Mixed,0,1,0,0,0,0,2.5e+07,0.5,0,1,1,1,3,1,0,0,0,0,8,10,4,5,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,0,0,0,0,1,0,0,1,1,1,2,2,2,1,-1,1,-1,0,0,0,0,0,0,0,0,0,5,2,3,4,4,5,5,2,2,3,4,3,5,5,5,4
10259658000,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,60,Mixed,0,1,0,0,0,0,2.5e+07,40,0,1,1,1,10,0,0,1,0,0,9,4,5,2,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,1,1,1,1,0,0,1,0,1,1,2,2,2,1,0,0,-1,-1,0,0,0,0,1,0,0,-1,1,4,4,5,5,4,4,2,2,2,3,4,4,4,4,3
10433572424,2,Male,1,0,North West,0,0,0,0,0,0,1,0,0,Postgrad,3,63,Livestock,0,0,1,0,0,0,1000000,23,0,2,2,2,2,0,1,0,0,0,8,9,4,5,Disagree,Disagree,Disagree,1,1,1,0,0,0,0,0,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,4,4,2,5,1,1,1,2,2,5,4,5,5
10433559720,1,Male,1,0,Mpumalanga,0,0,0,0,0,1,0,0,0,Undergrad,2,50,Mixed,0,1,0,0,0,0,1000000,10.5,0,1,1,1,1,0,0,1,0,0,5,5,3,3,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,1,0,0,0,0,1,1,1,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
10433548711,4,Female,0,1,Western Cape,0,0,0,0,0,0,0,0,1,Secondary & Primary & Matric,1,30,Mixed,0,0,0,0,0,0,2500000,10.5,0,2,2,2,1,0,0,1,0,0,10,10,5,5,Disagree,Disagree,Disagree,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,2,1,3,5,1,1,1,2,5,5,4,5,5
10433532747,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,50,Horticulture,1,0,0,0,1,0,100000000,23,1,1,2,4,1,0,1,0,0,0,5,5,3,3,Strongly disagree,Disagree,Agree,2,1,-1,0,1,0,0,0,0,-1,1,0,0,2,2,1,1,0,0,0,-1,0,1,1,0,1,1,1,-1,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3
10433507207,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Secondary & Primary & Matric,1,67,Mixed,0,1,0,0,0,0,300000,10.5,0,2,2,2,1,0,0,0,0,1,10,10,5,5,Disagree,Disagree,Disagree,1,1,1,0,0,0,0,0,0,0,-1,0,0,1,2,2,-1,-1,0,0,-1,0,0,0,0,1,0,0,0,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,3
10300035416,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,63,Mixed,1,1,0,0,0,0,5000000,40,1,4,4,4,3,0,1,0,0,0,3,2,2,1,Agree,Agree,Agree,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,1,-1,0,-1,0,1,0,0,0,0,1,1,1,-1,3,2,2,2,1,1,1,4,4,2,1,3,2,2,1,1
10299890912,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,48,Mixed,0,1,0,0,0,0,10000000,23,0,3,2,2,2,1,1,0,0,0,8,7,4,4,Undecided,Disagree,Disagree,0,1,1,0,0,1,0,1,0,-1,1,1,0,0,0,0,0,0,0,0,-1,0,1,0,0,1,0,0,-1,3,3,3,3,3,2,4,4,3,3,3,2,3,3,1,4
10299860762,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,48,Mixed,0,1,0,0,0,0,10000000,23,0,3,2,2,2,1,1,0,0,0,8,7,4,4,Undecided,Disagree,Disagree,0,1,1,0,0,1,0,1,0,-1,1,1,0,0,0,0,0,0,0,0,-1,0,1,0,0,1,0,0,-1,3,3,3,3,3,2,4,4,3,3,3,2,3,3,1,4
10299738386,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,55,Mixed,0,1,0,0,0,0,2.5e+07,40,0,1,1,1,2,1,1,1,0,0,7,7,4,4,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,1,0,1,0,0,1,0,0,1,0,2,2,2,0,1,0,1,1,0,0,0,0,1,0,1,-1,3,4,2,3,3,2,4,3,2,2,4,3,4,3,1,4
10299643004,4,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,50,Mixed,0,1,0,0,0,0,2.5e+07,23,0,1,1,2,2,1,1,1,0,0,8,8,4,4,Strongly disagree,Strongly disagree,Disagree,2,2,1,1,0,0,1,1,0,-1,0,1,0,1,1,2,0,0,1,0,-1,0,1,1,0,1,1,1,-1,4,3,4,3,3,4,4,3,3,2,2,4,5,5,3,4
10299618831,4,Female,0,1,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,55,Horticulture,0,0,0,0,1,0,2.5e+07,23,0,3,1,2,2,1,1,1,1,0,8,3,4,2,Undecided,Strongly disagree,Disagree,0,2,1,0,0,0,0,0,0,-1,0,0,1,2,2,2,0,0,0,0,-1,0,0,0,0,1,1,1,-1,5,3,5,5,5,3,5,4,1,3,5,4,5,3,5,3
10297440715,1,Male,1,0,Mpumalanga,0,0,0,0,0,1,0,0,0,Undergrad,2,21,Mixed,1,0,0,0,0,0,300000,3,1,1,4,2,N/A,0,0,0,1,0,1,1,1,1,Strongly disagree,Agree,Disagree,2,-1,1,0,0,0,1,0,1,0,0,0,1,1,2,2,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,4,1,1,1,5,2,1,1,1,1,1,1,4,1
10261972509,4,Male,1,0,KwaZulu-Natal,0,0,0,1,0,0,0,0,0,Secondary & Primary & Matric,1,58,Mixed,0,1,0,0,0,0,5000000,40,0,3,2,2,2,0,1,1,0,0,10,10,5,5,Undecided,Disagree,Disagree,0,1,1,-1,1,0,0,0,0,-1,1,1,0,1,1,2,1,-1,0,0,0,1,0,0,0,1,1,-1,-1,3,4,4,5,5,5,5,4,4,3,1,2,5,5,5,5
10263433186,1,Male,1,0,KwaZulu-Natal,0,0,0,1,0,0,0,0,0,Secondary & Primary & Matric,1,46,Horticulture,0,0,0,0,1,0,10000000,10.5,0,1,3,1,2,0,0,1,0,0,2,4,1,2,Strongly disagree,Undecided,Strongly disagree,2,0,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,-1,0,1,1,0,-1,1,1,0,1,3,3,3,3,1,4,3,3,2,3,5,1,1,3,3
10263433361,1,Male,1,0,Eastern Cape,1,0,0,0,0,0,0,0,0,Undergrad,2,56,Mixed,0,1,0,0,0,0,10000000,23,0,2,2,2,3,0,1,0,0,0,6,3,3,2,Disagree,Disagree,Disagree,1,1,1,0,1,0,0,0,0,-1,1,1,1,1,2,2,0,0,0,0,-1,1,1,1,0,-1,0,1,0,2,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3
10294780981,3,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,53,Horticulture,1,0,0,0,1,0,100000000,23,1,3,2,4,5,0,0,1,0,0,10,10,5,5,Undecided,Disagree,Agree,0,1,-1,1,1,0,0,0,0,-1,-1,1,1,1,0,2,0,0,0,0,-1,-1,0,0,0,-1,-1,-1,-1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
10294732018,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,47,Mixed,0,0,0,0,0,0,100000000,23,0,1,1,2,N/A,0,0,1,0,0,10,10,5,5,Strongly disagree,Strongly disagree,Disagree,2,2,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,5,5,5,1,1,5,1,3,5,5,5,5
10294675058,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,59,Mixed,1,1,0,0,0,0,10000000,40,1,1,4,2,8,0,0,0,0,1,2,2,1,1,Strongly disagree,Agree,Disagree,2,-1,1,0,1,0,0,0,0,0,-1,0,1,2,-1,2,1,-1,0,0,-1,-1,0,1,-1,1,1,1,1,1,1,4,5,4,1,1,1,1,1,1,2,2,2,5,2
10294599603,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Secondary & Primary & Matric,1,46,Horticulture,0,0,0,0,1,0,100000000,23,0,1,1,3,1,0,0,1,0,0,3,10,2,5,Strongly disagree,Strongly disagree,Undecided,2,2,0,0,1,0,-1,0,0,1,1,1,1,2,2,2,1,-1,0,0,1,0,0,1,0,1,1,1,-1,4,1,4,5,5,3,5,1,1,3,1,5,4,5,5,3
10269231473,1,Female,0,1,Eastern Cape,1,0,0,0,0,0,0,0,0,Undergrad,2,63,Fieldcrops,1,0,0,1,0,0,2500000,10.5,1,4,4,1,2,1,0,0,0,0,4,3,2,2,Agree,Agree,Strongly disagree,-1,-1,2,1,0,0,0,0,0,1,0,1,0,2,2,2,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2
10269184978,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Secondary & Primary & Matric,1,47,Livestock,0,0,1,0,0,0,2500000,3,0,1,1,1,1,1,1,0,0,0,5,6,3,3,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,0,0,0,0,1,-1,0,1,1,0,2,2,2,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,4,1,1,1,1,1,1,1,3,1,1,1,1,2
10296823786,1,Male,1,0,Eastern Cape,1,0,0,0,0,0,0,0,0,Undergrad,2,56,Mixed,0,1,0,0,0,0,10000000,23,0,2,2,2,3,0,1,0,0,0,6,3,3,2,Disagree,Disagree,Disagree,1,1,1,0,1,0,0,0,0,-1,1,1,1,1,2,2,0,0,0,0,-1,1,1,1,0,-1,0,1,0,2,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3
10297145395,1,Male,1,0,KwaZulu-Natal,0,0,0,1,0,0,0,0,0,Secondary & Primary & Matric,1,46,Horticulture,0,0,0,0,1,0,10000000,10.5,0,1,3,1,2,0,0,1,0,0,2,4,1,2,Strongly disagree,Undecided,Strongly disagree,2,0,2,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,-1,0,1,1,0,-1,1,1,0,1,3,3,3,3,1,4,3,3,2,3,5,1,1,3,3
10263294027,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,57,Livestock,0,0,1,0,0,0,2500000,23,0,2,2,2,3,0,1,1,0,0,8,6,4,3,Disagree,Disagree,Disagree,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,3,2,3,4,4,2,2,4,4,3,3,1,4,1,1,4
10263072720,1,Male,1,0,Mpumalanga,0,0,0,0,0,1,0,0,0,Secondary & Primary & Matric,1,67,Fieldcrops,0,0,0,1,0,0,5000000,23,0,1,2,2,4,1,1,0,0,0,7,4,4,2,Strongly disagree,Disagree,Disagree,2,1,1,1,0,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,3,3,4,3,3,3,2,1,1,1,1,2,4,4,2,4
10263072708,1,Male,1,0,Mpumalanga,0,0,0,0,0,1,0,0,0,Secondary & Primary & Matric,1,67,Mixed,0,0,0,0,0,0,5000000,23,0,1,2,2,4,1,1,0,0,0,6,3,3,2,Strongly disagree,Disagree,Disagree,2,1,1,1,0,0,0,0,0,0,0,1,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,4,3,3,3,2,1,1,1,1,2,4,4,2,4
10263005363,4,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,21,Mixed,0,1,0,0,0,0,2.5e+07,0.5,0,1,1,2,N/A,1,1,0,0,0,10,8,5,4,Strongly disagree,Strongly disagree,Disagree,2,2,1,0,1,0,-1,0,0,0,0,1,1,1,1,1,1,0,0,0,-1,1,0,1,-1,1,1,-1,-1,3,2,2,4,2,4,4,1,2,4,3,4,5,4,4,3
10262988903,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,28,Horticulture,0,0,0,0,1,0,100000000,10.5,0,2,2,2,3,0,1,0,0,0,5,5,3,3,Disagree,Disagree,Disagree,1,1,1,1,1,0,0,0,0,-1,1,1,1,1,1,1,1,0,0,0,-1,1,1,1,1,0,1,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
10262395141,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,54,Mixed,0,1,0,0,0,0,100000000,40,0,2,2,3,3,1,0,0,0,0,10,9,5,5,Disagree,Disagree,Undecided,1,1,0,0,0,1,-1,1,-1,0,1,1,1,1,2,2,1,-1,1,-1,0,0,1,1,0,1,1,1,0,1,5,1,1,1,1,5,1,1,1,1,1,5,5,3,3
10262133403,1,Male,1,0,Northern Cape,0,0,0,0,0,0,0,1,0,Undergrad,2,38,Livestock,0,0,1,0,0,0,1000000,10.5,0,1,2,2,3,1,1,0,0,0,7,7,4,4,Strongly disagree,Disagree,Disagree,2,1,1,0,0,1,0,0,1,0,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,1,1,0,-1,3,2,2,2,1,2,3,5,4,3,2,2,3,2,2,4
10262080796,1,Female,0,1,Northern Cape,0,0,0,0,0,0,0,1,0,Undergrad,2,35,Livestock,0,0,1,0,0,0,2500000,10.5,0,1,2,2,3,0,1,1,0,0,8,6,4,3,Strongly disagree,Disagree,Disagree,2,1,1,0,0,1,0,0,1,0,0,0,0,2,2,2,0,0,0,-1,0,0,0,0,0,1,1,-1,-1,3,3,1,2,1,2,4,5,5,2,2,2,4,2,1,4
10297237639,4,Male,1,0,KwaZulu-Natal,0,0,0,1,0,0,0,0,0,Secondary & Primary & Matric,1,58,Mixed,0,1,0,0,0,0,5000000,40,0,3,2,2,2,0,1,1,0,0,10,10,5,5,Undecided,Disagree,Disagree,0,1,1,-1,1,0,0,0,0,-1,1,1,0,1,1,2,1,-1,0,0,0,1,0,0,0,1,1,-1,-1,3,4,4,5,5,5,5,5,5,4,1,2,5,5,5,5
10260094770,4,Male,1,0,North West,0,0,0,0,0,0,1,0,0,Undergrad,2,89,Mixed,0,1,0,0,0,0,2.5e+07,0.5,0,1,1,1,3,1,0,0,0,0,8,10,4,5,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,0,0,0,0,1,0,0,1,1,1,2,2,2,1,-1,1,-1,0,0,0,0,0,0,0,0,0,5,2,3,4,4,5,5,2,2,3,4,3,5,5,5,4
10260056557,4,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,53,Horticulture,0,0,0,0,1,0,2.5e+07,23,0,1,1,2,2,1,0,1,0,0,8,8,4,4,Strongly disagree,Strongly disagree,Disagree,2,2,1,1,1,0,0,0,0,1,0,1,1,2,1,1,1,1,0,0,1,1,1,1,0,1,1,1,-1,4,4,4,4,4,4,3,1,1,3,1,4,4,4,3,4
10260012916,3,Male,1,0,North West,0,0,0,0,0,0,1,0,0,Undergrad,2,40,Mixed,1,1,0,0,0,0,200000000,23,1,2,4,2,3,0,1,0,0,0,9,10,5,5,Disagree,Agree,Disagree,1,-1,1,0,0,1,0,0,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,4,4,3,5,4,2,2,5,1,1,2,5,3
10433592973,2,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,60,Livestock,0,0,1,0,0,0,2.5e+07,40,0,1,1,1,10,0,0,1,0,0,9,4,5,2,Strongly disagree,Strongly disagree,Strongly disagree,2,2,2,1,1,1,1,0,0,1,0,1,1,2,2,2,1,0,0,-1,-1,0,0,0,0,1,0,0,-1,1,4,4,5,5,4,4,2,2,2,3,4,4,4,4,3
10259434491,4,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,56,Mixed,0,1,0,0,0,0,2.5e+07,23,0,3,3,1,3,1,0,1,0,0,9,10,5,5,Undecided,Undecided,Strongly disagree,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,4,4,5,4,5,1,1,3,2,4,5,5,5,4
10258625274,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,89,Mixed,0,1,0,0,0,0,10000000,3,0,1,1,2,4,1,1,1,0,0,8,3,4,2,Strongly disagree,Strongly disagree,Disagree,2,2,1,-1,0,-1,0,0,1,0,1,0,1,1,1,1,0,0,-1,1,-1,0,0,0,0,0,1,-1,-1,4,4,1,1,1,1,1,2,2,2,1,3,4,4,1,2
10257581889,1,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,47,Mixed,0,1,0,0,0,0,2.5e+07,23,0,1,2,2,1,1,1,1,0,0,3,10,2,5,Strongly disagree,Disagree,Disagree,2,1,1,1,1,0,0,0,0,1,0,1,0,1,2,2,0,0,0,0,1,0,0,1,0,1,1,1,0,2,1,3,3,3,4,1,1,1,2,4,1,4,4,3,3
10257341330,3,Male,1,0,Western Cape,0,0,0,0,0,0,0,0,1,Undergrad,2,34,Mixed,0,1,0,0,0,0,100000000,10.5,0,3,3,3,6,1,1,1,0,0,7,1,4,1,Undecided,Undecided,Undecided,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,5,5,3,5,1,1,1,1,1,5,5,5,4
